Packet_Number,Timestamp,Data
1742,2026-02-27 00:10:56,-172.16117216117217|-169.23076923076923|-161.9047619047619|-166.3003663003663|-148.71794871794873
1743,2026-02-27 00:10:56,-147.98534798534797|-136.996336996337|-123.80952380952381|-132.6007326007326|-134.7985347985348
1744,2026-02-27 00:10:56,-99.63369963369964|-59.34065934065934|-51.282051282051285|-79.85347985347985|-98.9010989010989
1745,2026-02-27 00:10:56,-134.06593406593407|-147.25274725274724|-128.2051282051282|-134.7985347985348|-134.06593406593407
1746,2026-02-27 00:10:56,-132.6007326007326|-135.53113553113553|-132.6007326007326|-8.058608058608058|441.75824175824175
1747,2026-02-27 00:10:56,1499.6336996336997|1499.6336996336997|777.2893772893773|-582.4175824175824|-726.7399267399268
1748,2026-02-27 00:10:56,-378.02197802197804|-158.24175824175825|-115.01831501831502|-126.73992673992674|-103.2967032967033
1749,2026-02-27 00:10:56,-83.51648351648352|-65.2014652014652|-47.61904761904762|-47.61904761904762|-19.78021978021978
1750,2026-02-27 00:10:57,-8.791208791208792|8.058608058608058|29.304029304029303|37.362637362637365|72.52747252747253
1751,2026-02-27 00:10:57,100.36630036630036|116.48351648351648|148.71794871794873|178.02197802197801|221.97802197802199
1752,2026-02-27 00:10:57,255.67765567765568|311.35531135531136|372.16117216117215|434.43223443223445|499.6336996336996
1753,2026-02-27 00:10:57,546.5201465201466|579.4871794871794|591.2087912087912|570.6959706959707|531.1355311355311
1754,2026-02-27 00:10:57,448.35164835164835|322.34432234432234|181.6849816849817|37.362637362637365|-63.73626373626374
1755,2026-02-27 00:10:57,-167.76556776556777|-241.02564102564102|-287.1794871794872|-320.1465201465202|-332.6007326007326
1756,2026-02-27 00:10:57,-347.98534798534797|-347.98534798534797|-334.0659340659341|-344.32234432234435|-337.72893772893775
1757,2026-02-27 00:10:57,-328.93772893772893|-317.2161172161172|-305.4945054945055|-304.02930402930406|-293.7728937728938
1758,2026-02-27 00:10:57,-294.5054945054945|-284.98168498168496|-273.2600732600733|-273.2600732600733|-265.9340659340659
1759,2026-02-27 00:10:57,-271.79487179487177|-264.46886446886447|-254.21245421245422|-265.9340659340659|-260.8058608058608
1760,2026-02-27 00:10:57,-265.2014652014652|-268.13186813186815|-261.53846153846155|-267.3992673992674|-263.003663003663
1761,2026-02-27 00:10:57,-263.003663003663|-258.6080586080586|-252.74725274725276|-255.67765567765568|-239.56043956043956
1762,2026-02-27 00:10:57,-251.28205128205127|-252.01465201465203|-246.8864468864469|-247.61904761904762|-235.16483516483515
1763,2026-02-27 00:10:57,-239.56043956043956|-229.3040293040293|-219.04761904761904|-224.17582417582418|-212.45421245421247
1764,2026-02-27 00:10:57,-213.1868131868132|-205.86080586080587|-192.67399267399267|-192.67399267399267|-181.6849816849817
1765,2026-02-27 00:10:57,-191.2087912087912|-180.21978021978023|-178.02197802197801|-179.48717948717947|-159.7069597069597
1766,2026-02-27 00:10:57,-148.71794871794873|-135.53113553113553|-135.53113553113553|-106.22710622710623|-66.66666666666667
1767,2026-02-27 00:10:57,-66.66666666666667|-85.71428571428571|-110.62271062271063|-149.45054945054946|-160.43956043956044
1768,2026-02-27 00:10:57,-156.7765567765568|-145.78754578754578|-153.84615384615384|-154.57875457875457|-143.5897435897436
1769,2026-02-27 00:10:57,-135.53113553113553|-5.128205128205129|345.05494505494505|1339.9267399267399|1499.6336996336997
1770,2026-02-27 00:10:57,928.2051282051282|-394.87179487179486|-787.5457875457876|-531.1355311355311|-258.6080586080586
1771,2026-02-27 00:10:57,-141.3919413919414|-112.08791208791209|-93.77289377289377|-76.19047619047619|-58.608058608058606
1772,2026-02-27 00:10:57,-50.54945054945055|-28.571428571428573|-17.582417582417584|-17.582417582417584|8.058608058608058
1773,2026-02-27 00:10:57,22.71062271062271|40.29304029304029|65.2014652014652|86.44688644688645|119.41391941391942
1774,2026-02-27 00:10:58,132.6007326007326|162.63736263736263|197.8021978021978|232.96703296703296|304.02930402930406
1775,2026-02-27 00:10:58,361.17216117216117|425.64102564102564|484.98168498168496|521.6117216117216|557.5091575091575
1776,2026-02-27 00:10:58,567.7655677655678|560.4395604395604|522.3443223443223|432.967032967033|322.34432234432234
1777,2026-02-27 00:10:58,172.16117216117217|44.688644688644686|-68.13186813186813|-169.96336996336996|-238.0952380952381
1778,2026-02-27 00:10:58,-282.05128205128204|-305.4945054945055|-321.61172161172163|-344.32234432234435|-343.5897435897436
1779,2026-02-27 00:10:58,-346.5201465201465|-334.7985347985348|-333.3333333333333|-334.0659340659341|-315.75091575091574
1780,2026-02-27 00:10:58,-312.8205128205128|-301.0989010989011|-293.040293040293|-287.9120879120879|-273.992673992674
1781,2026-02-27 00:10:58,-282.05128205128204|-265.9340659340659|-258.6080586080586|-268.13186813186815|-270.3296703296703
1782,2026-02-27 00:10:58,-277.65567765567766|-273.992673992674|-283.5164835164835|-288.64468864468864|-289.3772893772894
1783,2026-02-27 00:10:58,-300.3663003663004|-290.84249084249086|-289.3772893772894|-290.84249084249086|-277.65567765567766
1784,2026-02-27 00:10:58,-275.45787545787545|-271.06227106227107|-270.3296703296703|-266.6666666666667|-249.8168498168498
1785,2026-02-27 00:10:58,-250.54945054945054|-241.02564102564102|-241.75824175824175|-239.56043956043956|-227.1062271062271
1786,2026-02-27 00:10:58,-236.63003663003664|-241.02564102564102|-229.3040293040293|-223.44322344322345|-211.7216117216117
1787,2026-02-27 00:10:58,-208.7912087912088|-202.93040293040292|-194.13919413919413|-200.0|-189.01098901098902
1788,2026-02-27 00:10:58,-180.95238095238096|-173.62637362637363|-180.95238095238096|-136.996336996337|-102.56410256410257
1789,2026-02-27 00:10:58,-112.08791208791209|-120.87912087912088|-147.25274725274724|-189.01098901098902|-194.13919413919413
1790,2026-02-27 00:10:58,-199.26739926739927|-176.55677655677655|-173.62637362637363|-173.62637362637363|-170.6959706959707
1791,2026-02-27 00:10:58,-169.96336996336996|-27.106227106227106|362.6373626373626|1475.4578754578754|1499.6336996336997
1792,2026-02-27 00:10:58,736.2637362637363|-547.985347985348|-797.8021978021978|-474.72527472527474|-224.9084249084249
1793,2026-02-27 00:10:58,-148.71794871794873|-141.3919413919414|-126.73992673992674|-112.08791208791209|-77.65567765567765
1794,2026-02-27 00:10:58,-64.46886446886447|-47.61904761904762|-30.036630036630036|-30.036630036630036|-13.186813186813186
1795,2026-02-27 00:10:58,5.128205128205129|34.43223443223443|50.54945054945055|72.52747252747253|100.36630036630036
1796,2026-02-27 00:10:58,113.55311355311355|160.43956043956044|194.13919413919413|226.37362637362637|294.5054945054945
1797,2026-02-27 00:10:58,358.24175824175825|438.82783882783883|490.1098901098901|524.5421245421245|554.5787545787546
1798,2026-02-27 00:10:58,550.1831501831501|545.7875457875458|492.3076923076923|396.3369963369963|286.4468864468864
1799,2026-02-27 00:10:58,135.53113553113553|27.106227106227106|-97.43589743589743|-195.6043956043956|-246.15384615384616
1800,2026-02-27 00:10:59,-284.98168498168496|-305.4945054945055|-320.8791208791209|-331.86813186813185|-323.0769230769231
1801,2026-02-27 00:10:59,-342.12454212454213|-321.61172161172163|-308.42490842490844|-305.4945054945055|-289.3772893772894
1802,2026-02-27 00:10:59,-306.2271062271062|-282.05128205128204|-276.1904761904762|-271.79487179487177|-263.003663003663
1803,2026-02-27 00:10:59,-265.9340659340659|-261.53846153846155|-252.01465201465203|-259.34065934065933|-252.74725274725276
1804,2026-02-27 00:10:59,-264.46886446886447|-252.74725274725276|-253.4798534798535|-265.9340659340659|-259.34065934065933
1805,2026-02-27 00:10:59,-265.9340659340659|-260.0732600732601|-254.94505494505495|-251.28205128205127|-248.35164835164835
1806,2026-02-27 00:10:59,-250.54945054945054|-240.2930402930403|-235.89743589743588|-238.0952380952381|-228.57142857142858
1807,2026-02-27 00:10:59,-235.16483516483515|-226.37362637362637|-224.9084249084249|-223.44322344322345|-204.3956043956044
1808,2026-02-27 00:10:59,-214.65201465201466|-213.1868131868132|-205.86080586080587|-201.46520146520146|-201.46520146520146
1809,2026-02-27 00:10:59,-208.7912087912088|-200.0|-192.67399267399267|-195.6043956043956|-180.21978021978023
1810,2026-02-27 00:10:59,-189.74358974358975|-169.96336996336996|-156.04395604395606|-149.45054945054946|-145.78754578754578
1811,2026-02-27 00:10:59,-144.32234432234432|-88.64468864468864|-75.45787545787546|-98.9010989010989|-107.6923076923077
1812,2026-02-27 00:10:59,-142.85714285714286|-160.43956043956044|-168.4981684981685|-166.3003663003663|-155.3113553113553
1813,2026-02-27 00:10:59,-156.04395604395606|-153.84615384615384|-158.97435897435898|-129.67032967032966|87.17948717948718
1814,2026-02-27 00:10:59,731.8681318681319|1499.6336996336997|1499.6336996336997|134.06593406593407|-758.2417582417582
1815,2026-02-27 00:10:59,-595.6043956043956|-274.72527472527474|-120.87912087912088|-94.50549450549451|-109.15750915750915
1816,2026-02-27 00:10:59,-109.89010989010988|-78.3882783882784|-54.94505494505494|-41.02564102564103|-32.234432234432234
1817,2026-02-27 00:10:59,-29.304029304029303|-5.86080586080586|8.058608058608058|21.245421245421245|41.75824175824176
1818,2026-02-27 00:10:59,54.21245421245421|76.92307692307692|100.36630036630036|126.73992673992674|169.23076923076923
1819,2026-02-27 00:10:59,200.0|257.14285714285717|315.75091575091574|383.1501831501831|443.2234432234432
1820,2026-02-27 00:10:59,491.57509157509156|538.4615384615385|553.1135531135532|547.2527472527472|523.8095238095239
1821,2026-02-27 00:10:59,454.94505494505495|355.3113553113553|221.97802197802199|78.3882783882784|-40.29304029304029
1822,2026-02-27 00:10:59,-161.9047619047619|-238.0952380952381|-287.9120879120879|-328.93772893772893|-345.05494505494505
1823,2026-02-27 00:10:59,-358.24175824175825|-365.56776556776555|-368.4981684981685|-369.96336996337|-356.7765567765568
1824,2026-02-27 00:10:59,-355.3113553113553|-341.3919413919414|-330.4029304029304|-328.93772893772893|-307.6923076923077
1825,2026-02-27 00:11:00,-311.35531135531136|-290.84249084249086|-288.64468864468864|-293.7728937728938|-289.3772893772894
1826,2026-02-27 00:11:00,-287.9120879120879|-276.1904761904762|-283.5164835164835|-287.9120879120879|-284.24908424908426
1827,2026-02-27 00:11:00,-283.5164835164835|-276.1904761904762|-277.65567765567766|-283.5164835164835|-279.1208791208791
1828,2026-02-27 00:11:00,-286.4468864468864|-273.2600732600733|-282.7838827838828|-277.65567765567766|-264.46886446886447
1829,2026-02-27 00:11:00,-263.003663003663|-252.74725274725276|-259.34065934065933|-254.21245421245422|-238.82783882783883
1830,2026-02-27 00:11:00,-241.02564102564102|-229.3040293040293|-227.83882783882783|-225.64102564102564|-211.7216117216117
1831,2026-02-27 00:11:00,-215.3846153846154|-206.5934065934066|-207.32600732600733|-195.6043956043956|-189.74358974358975
1832,2026-02-27 00:11:00,-189.74358974358975|-178.02197802197801|-170.6959706959707|-164.83516483516485|-164.10256410256412
1833,2026-02-27 00:11:00,-159.7069597069597|-156.7765567765568|-161.9047619047619|-153.84615384615384|-142.85714285714286
1834,2026-02-27 00:11:00,-134.7985347985348|-122.34432234432235|-127.47252747252747|-87.17948717948718|-53.47985347985348
1835,2026-02-27 00:11:00,-59.34065934065934|-63.73626373626374|-79.12087912087912|-123.80952380952381|-134.06593406593407
1836,2026-02-27 00:11:00,-132.6007326007326|-123.80952380952381|-126.00732600732601|-115.75091575091575|-113.55311355311355
1837,2026-02-27 00:11:00,-126.73992673992674|-7.326007326007326|367.032967032967|1461.5384615384614|1499.6336996336997
1838,2026-02-27 00:11:00,958.974358974359|-422.7106227106227|-737.7289377289377|-424.90842490842493|-180.95238095238096
1839,2026-02-27 00:11:00,-100.36630036630036|-82.78388278388279|-71.06227106227107|-56.41025641025641|-43.956043956043956
1840,2026-02-27 00:11:00,-30.036630036630036|-16.84981684981685|-19.78021978021978|-5.128205128205129|20.512820512820515
1841,2026-02-27 00:11:00,31.501831501831504|52.747252747252745|72.52747252747253|98.9010989010989|122.34432234432235
1842,2026-02-27 00:11:00,148.71794871794873|186.8131868131868|224.9084249084249|279.1208791208791|334.7985347985348
1843,2026-02-27 00:11:00,387.54578754578756|453.4798534798535|511.35531135531136|556.0439560439561|595.6043956043956
1844,2026-02-27 00:11:00,604.3956043956044|596.3369963369963|553.1135531135532|454.94505494505495|333.3333333333333
1845,2026-02-27 00:11:00,195.6043956043956|59.34065934065934|-62.27106227106227|-145.78754578754578|-216.11721611721612
1846,2026-02-27 00:11:00,-274.72527472527474|-301.83150183150184|-321.61172161172163|-330.4029304029304|-333.3333333333333
1847,2026-02-27 00:11:00,-333.3333333333333|-315.75091575091574|-311.35531135531136|-299.6336996336996|-295.23809523809524
1848,2026-02-27 00:11:00,-284.98168498168496|-270.3296703296703|-268.86446886446885|-263.003663003663|-258.6080586080586
1849,2026-02-27 00:11:01,-265.9340659340659|-252.74725274725276|-267.3992673992674|-263.003663003663|-261.53846153846155
1850,2026-02-27 00:11:01,-263.003663003663|-254.94505494505495|-271.79487179487177|-271.06227106227107|-265.9340659340659
1851,2026-02-27 00:11:01,-273.2600732600733|-273.2600732600733|-277.65567765567766|-271.06227106227107|-262.27106227106225
1852,2026-02-27 00:11:01,-263.003663003663|-258.6080586080586|-259.34065934065933|-250.54945054945054|-248.35164835164835
1853,2026-02-27 00:11:01,-253.4798534798535|-242.49084249084248|-241.02564102564102|-230.76923076923077|-227.83882783882783
1854,2026-02-27 00:11:01,-224.9084249084249|-220.51282051282053|-226.37362637362637|-219.78021978021977|-215.3846153846154
1855,2026-02-27 00:11:01,-213.1868131868132|-205.86080586080587|-210.25641025641025|-197.06959706959708|-190.47619047619048
1856,2026-02-27 00:11:01,-192.67399267399267|-189.01098901098902|-191.2087912087912|-180.95238095238096|-172.8937728937729
1857,2026-02-27 00:11:01,-169.96336996336996|-164.10256410256412|-158.97435897435898|-147.25274725274724|-145.78754578754578
1858,2026-02-27 00:11:01,-155.3113553113553|-105.49450549450549|-79.85347985347985|-82.78388278388279|-99.63369963369964
1859,2026-02-27 00:11:01,-125.27472527472527|-153.84615384615384|-187.54578754578753|-179.48717948717947|-167.76556776556777
1860,2026-02-27 00:11:01,-166.3003663003663|-156.04395604395606|-155.3113553113553|-156.04395604395606|-73.99267399267399
1861,2026-02-27 00:11:01,194.13919413919413|970.6959706959707|1499.6336996336997|1186.080586080586|-191.2087912087912
1862,2026-02-27 00:11:01,-785.3479853479854|-580.952380952381|-311.35531135531136|-158.97435897435898|-142.12454212454213
1863,2026-02-27 00:11:01,-134.7985347985348|-112.08791208791209|-98.16849816849818|-85.71428571428571|-78.3882783882784
1864,2026-02-27 00:11:01,-65.93406593406593|-41.75824175824176|-32.234432234432234|-13.186813186813186|5.86080586080586
1865,2026-02-27 00:11:01,22.71062271062271|46.15384615384615|65.93406593406593|98.9010989010989|120.87912087912088
1866,2026-02-27 00:11:01,161.17216117216117|214.65201465201466|262.27106227106225|324.54212454212455|384.61538461538464
1867,2026-02-27 00:11:01,440.2930402930403|498.9010989010989|522.3443223443223|542.8571428571429|535.5311355311355
1868,2026-02-27 00:11:01,501.83150183150184|437.3626373626374|322.34432234432234|202.93040293040292|72.52747252747253
1869,2026-02-27 00:11:01,-62.27106227106227|-157.50915750915752|-228.57142857142858|-276.1904761904762|-308.42490842490844
1870,2026-02-27 00:11:01,-335.53113553113553|-337.72893772893775|-347.98534798534797|-346.5201465201465|-340.65934065934067
1871,2026-02-27 00:11:01,-334.7985347985348|-324.54212454212455|-317.94871794871796|-298.16849816849816|-295.23809523809524
1872,2026-02-27 00:11:01,-291.57509157509156|-276.1904761904762|-274.72527472527474|-261.53846153846155|-254.94505494505495
1873,2026-02-27 00:11:01,-263.003663003663|-261.53846153846155|-265.2014652014652|-264.46886446886447|-272.5274725274725
1874,2026-02-27 00:11:01,-276.1904761904762|-263.003663003663|-261.53846153846155|-259.34065934065933|-265.9340659340659
1875,2026-02-27 00:11:02,-270.3296703296703|-267.3992673992674|-267.3992673992674|-260.0732600732601|-258.6080586080586
1876,2026-02-27 00:11:02,-252.74725274725276|-241.02564102564102|-241.02564102564102|-230.76923076923077|-235.16483516483515
1877,2026-02-27 00:11:02,-235.16483516483515|-220.51282051282053|-220.51282051282053|-213.1868131868132|-208.05860805860806
1878,2026-02-27 00:11:02,-205.12820512820514|-195.6043956043956|-200.73260073260073|-196.33699633699635|-192.67399267399267
1879,2026-02-27 00:11:02,-195.6043956043956|-180.95238095238096|-180.21978021978023|-176.55677655677655|-172.16117216117217
1880,2026-02-27 00:11:02,-169.23076923076923|-160.43956043956044|-157.50915750915752|-147.25274725274724|-150.1831501831502
